,id,created_at_dt,last_move_at_dt
13322,6IFsdQvO,2017-04-15 18:28:09.120000000,2017-04-15 18:38:09.930000128
13323,6e9UayRl,2017-04-15 18:07:08.815000064,2017-04-15 18:26:59.987000064
13324,xs6G3o7n,2017-04-15 17:40:09.119000064,2017-04-15 18:06:45.980000000
13325,cKIQL5qn,2017-04-09 07:59:32.900000000,2017-04-09 08:20:50.535000064
13326,omCvfFPc,2017-04-09 05:39:32.342999808,2017-04-09 05:55:58.638000128
13327,Kp9QvTVo,2017-04-08 19:17:15.105999872,2017-04-08 19:32:18.750999808
13328,8nVTjqH5,2017-04-08 15:02:23.397000192,2017-04-08 15:31:00.990000128
13329,HHymJTFE,2017-04-08 15:01:21.516000000,2017-04-08 15:01:56.494999808
13330,pLbb7FyH,2017-04-08 13:56:48.546000128,2017-04-08 14:28:04.371000064
13331,wYvU04xT,2017-04-08 11:08:57.680999936,2017-04-08 11:22:10.089999872
13332,Huws5oks,2017-04-08 11:04:08.561000192,2017-04-08 11:08:46.489000192
13333,HE6oVIyL,2017-04-08 09:39:07.676000000,2017-04-08 09:40:54.141999872
13334,ZoGbltPY,2017-04-08 09:29:59.543000064,2017-04-08 09:38:28.816999936
13335,lpk1eSSE,2017-04-01 20:16:51.914000128,2017-04-01 21:42:42.675000064
13336,662OTUFG,2017-03-23 12:54:26.657999872,2017-03-23 13:17:19.394000128
13337,MVFHuMKf,2017-03-22 13:15:15.436999936,2017-03-22 13:32:30.292999936
13338,7EMmJstV,2017-03-21 20:48:51.637000192,2017-03-21 20:59:13.382999808
13339,UTaOMwUN,2017-03-21 20:39:07.974999808,2017-03-21 20:48:27.102999808
13340,R9HE5IB3,2017-03-21 20:37:19.624000000,2017-03-21 20:39:03.056999936
13341,JUT64Pid,2017-03-21 20:21:04.055000064,2017-03-21 20:37:07.792000000
13342,vYi0GNRa,2017-03-21 07:17:59.313999872,2017-03-21 07:40:21.971000064
13343,INCYfxL4,2017-03-21 06:43:06.416999936,2017-03-21 07:07:10.279000064
13344,EjwyYXuk,2017-03-21 06:19:17.231000064,2017-03-21 06:29:09.508999936
13345,8obrNAfO,2017-03-21 06:02:12.892000000,2017-03-21 06:14:15.527000064
13346,MSFhPYsW,2017-03-21 05:49:19.017999872,2017-03-21 06:02:03.773999872
13347,TSOTQbf5,2017-03-20 22:19:42.786000128,2017-03-20 22:27:32.668000000
13348,FhFpUgiq,2017-03-20 22:06:38.364999936,2017-03-20 22:19:04.857000192
13349,lrT5E2fF,2017-03-20 22:00:01.480999936,2017-03-20 22:06:12.332000000
13350,ZyOAeScc,2017-03-19 23:02:39.898999808,2017-03-19 23:05:37.728000000
13351,Z7eY0Y0J,2017-03-19 22:57:53.752000000,2017-03-19 23:02:30.913000192
13352,843yMmfa,2017-03-19 22:54:38.109999872,2017-03-19 22:57:34.871000064
13353,3MEFOx8H,2017-03-19 22:46:35.592000000,2017-03-19 22:54:24.708000000
13354,SbmCYQjH,2017-03-19 22:30:10.676000000,2017-03-19 22:46:28.025000192
13355,AekHFlp2,2017-03-19 10:01:11.509999872,2017-03-19 10:37:48.161999872
13356,PgjWouBw,2017-03-19 09:16:20.525000192,2017-03-19 09:46:31.946000128
13357,NQQpViEr,2017-03-19 03:41:43.332999936,2017-03-19 03:45:36.186000128
13358,3U0jhAL1,2017-05-31 08:32:58.677999872,2017-05-31 08:33:40.908999936
13359,UOnsw7WI,2017-05-24 08:32:57.476999936,2017-05-24 08:34:48.364000000
13360,s9IdHbbB,2017-04-05 09:18:24.073999872,2017-04-05 09:25:11.434000128
13361,VOiRWlEy,2017-04-05 08:47:40.200000000,2017-04-05 08:53:59.352000000
13362,VmAKDizN,2017-04-05 08:35:50.352999936,2017-04-05 08:47:34.403000064
13363,5j93oJRo,2017-03-22 09:59:57.316999936,2017-03-22 10:03:23.724999936
13364,L2d0eFmm,2016-11-23 10:27:48.430000128,2016-11-23 11:27:50.860000000
13365,mTya783h,2016-11-16 09:39:58.989000192,2016-11-16 10:40:02.417999872
13366,uWtyywZE,2017-08-22 20:05:28.657999872,2017-08-22 20:16:31.326999808
13367,dSNROQzM,2017-08-21 23:38:35.108999936,2017-08-22 00:00:17.016000000
13368,gE5UBoCV,2017-07-11 02:55:39.270999808,2017-07-11 02:56:32.082000128
13369,3g2l5Au2,2017-07-11 02:24:46.878000128,2017-07-11 02:54:06.020999936
13370,ODUEX2i0,2017-07-08 03:24:46.200999936,2017-07-08 03:45:50.640999936
13371,ztvHNnfS,2017-07-07 12:25:22.578000128,2017-07-07 12:56:42.875000064
13372,bK1qE6Fn,2017-07-06 23:36:08.184999936,2017-07-07 00:50:36.648000000
13373,aTN2GyxO,2017-07-04 13:32:27.658999808,2017-07-04 13:34:05.444000000
13374,DLw2BoEK,2017-07-04 13:29:19.232000000,2017-07-04 13:32:20.796999936
13375,VF9tpTZx,2017-07-04 13:15:17.656000000,2017-07-04 13:29:03.520000000
13376,v4vOeafM,2017-06-28 03:20:32.684999936,2017-06-28 03:40:04.206000128
13377,wwoa9mAZ,2017-06-28 02:56:09.676000000,2017-06-28 03:17:23.818000128
13378,3wVUnp9R,2017-06-28 02:29:22.523000064,2017-06-28 02:50:52.186000128
13379,pgC2sBiI,2017-06-28 02:18:54.724999936,2017-06-28 02:29:14.136000000
13380,7vKSYWh5,2017-06-28 02:03:46.999000064,2017-06-28 02:17:31.766000128
13381,VFmFcK4Z,2017-06-25 21:28:58.444999936,2017-06-25 21:45:12.734999808
13382,3FIRCjKr,2017-05-25 00:38:07.936000000,2017-05-25 00:57:33.614000128
13383,i9ZWGpxj,2017-05-18 23:30:43.990000128,2017-05-18 23:57:22.800000000
13384,TTagHngr,2017-05-18 23:14:16.957999872,2017-05-18 23:28:38.316000000
13385,OuWfAuFi,2017-05-15 22:06:19.564999936,2017-05-15 22:48:13.046000128
13386,3QclpsAV,2017-05-15 21:45:23.418999808,2017-05-15 22:01:22.972000000
13387,Gf3YaUqe,2017-05-15 21:24:21.357000192,2017-05-15 21:44:12.158999808
13388,VdbziIwK,2017-05-15 21:19:25.504000000,2017-05-15 21:23:57.165999872
13389,csC3Tq2e,2017-05-12 14:19:13.844000000,2017-05-12 14:46:14.095000064
13390,YH1aoKN3,2017-05-12 14:01:26.484999936,2017-05-12 14:16:26.299000064
13391,8GQM2MYJ,2017-05-04 22:13:43.496999936,2017-05-04 22:33:48.470000128
13392,fRNyxtkM,2017-05-04 21:45:35.885999872,2017-05-04 22:10:26.856000000
13393,yzNWfaZb,2017-04-18 00:31:36.635000064,2017-04-18 00:43:49.584000000
13394,KWAK6eJS,2017-04-17 17:44:02.232000000,2017-04-17 18:07:32.329999872
13395,KPQWQXdN,2017-04-12 00:35:39.164000000,2017-04-12 00:59:01.648000000
13396,yZwZU0TT,2017-04-11 21:34:09.246000128,2017-04-11 21:55:52.943000064
13397,nW7m47s2,2017-04-11 01:05:01.220999936,2017-04-11 01:14:15.068999936
13398,HPay32ga,2017-04-10 16:09:46.026000128,2017-04-10 16:12:56.348999936
13399,Wl6I1leN,2017-04-09 01:47:24.335000064,2017-04-09 02:17:08.661999872
13400,tbLb8BiK,2017-04-09 01:24:00.463000064,2017-04-09 01:47:23.435000064
13401,ZCgDTXYw,2017-03-23 00:17:34.600000000,2017-03-23 00:25:12.298000128
13402,IK7LzwfD,2017-04-17 04:13:20.415000064,2017-04-17 04:17:10.048000000
13403,gPKcenSE,2017-09-03 12:04:16.221999872,2017-09-03 12:31:24.982000128
13404,bHPAbP17,2017-09-03 11:18:02.632000000,2017-09-03 11:57:43.599000064
13405,I825rHtd,2017-09-02 13:01:57.744000000,2017-09-02 13:41:32.084999936
13406,fZlu5vEj,2017-09-02 11:51:30.171000064,2017-09-02 12:25:55.260000000
13407,cItWcYHz,2017-09-02 10:55:58.384000000,2017-09-02 11:12:53.787000064
13408,Pb76kpvL,2017-09-02 09:45:29.903000064,2017-09-02 10:34:49.836000000
13409,MChE1gRm,2017-08-31 12:56:39.200000000,2017-08-31 13:42:35.876000000
13410,txumUnAZ,2017-08-31 08:57:57.084000000,2017-08-31 09:36:46.045000192
13411,NG3L7ycC,2017-08-30 14:32:03.194000128,2017-08-30 15:00:09.968000000
13412,HvmnPIyJ,2017-08-29 11:44:27.328000000,2017-08-29 12:16:22.770999808
13413,XtHAdj2A,2017-08-29 10:43:51.565999872,2017-08-29 11:05:38.548000000
13414,d00tBEMf,2017-08-26 16:29:37.448000000,2017-08-26 17:18:40.208000000
13415,kM4WYYjC,2017-08-21 09:57:31.472000000,2017-08-21 10:13:08.329999872
13416,qJfmi3oP,2017-08-20 14:59:42.915000064,2017-08-20 16:19:07.344000000
13417,R7UvZNYC,2017-08-20 13:57:03.630000128,2017-08-20 14:10:36.452000000
13418,w89BRuTS,2017-08-20 08:52:19.045000192,2017-08-20 09:31:25.585999872
13419,TtsbqLrX,2017-08-18 12:01:29.527000064,2017-08-18 12:23:49.677999872
13420,YwAWtovY,2017-08-18 11:41:48.908000000,2017-08-18 12:01:20.322000128
13421,q9PxFo7Z,2017-08-18 11:25:39.155000064,2017-08-18 11:38:52.675000064
13422,ujt3NTXo,2017-08-16 10:00:04.372000000,2017-08-16 10:15:11.253999872
13423,R6jQ8CRr,2017-08-16 09:37:31.391000064,2017-08-16 09:49:47.648000000
13424,WGojl8im,2017-08-16 09:23:34.157999872,2017-08-16 09:32:04.716000000
13425,xPB0CmEP,2017-08-16 08:28:31.916999936,2017-08-16 08:34:47.124000000
13426,MkIzoy30,2017-09-03 21:08:29.569999872,2017-09-03 22:45:00.848000000
13427,5YMjXKNi,2017-08-31 01:13:02.474999808,2017-08-31 01:24:01.952000000
13428,hxEyGHs0,2017-08-27 23:08:05.884000000,2017-08-27 23:54:59.243000064
13429,pvahQeRF,2017-09-02 19:16:24.953999872,2017-09-02 19:16:50.821000192
13430,DaZK321M,2017-09-02 19:01:05.619000064,2017-09-02 19:15:39.619000064
13431,UG72tiOO,2017-09-02 08:59:07.119000064,2017-09-02 09:18:23.312000000
13432,NVb6tivX,2017-09-02 08:00:10.059000064,2017-09-02 08:05:01.046999808
13433,7IyonzOY,2017-09-02 06:52:33.203000064,2017-09-02 06:54:28.105999872
13434,QUrnaxwR,2017-09-02 06:42:25.526000128,2017-09-02 06:51:38.316000000
13435,3IPPVr9Y,2017-08-31 23:13:32.592999936,2017-08-31 23:14:41.632999936
13436,MlPEI8pA,2017-08-30 18:38:47.023000064,2017-08-30 18:45:46.559000064
13437,243RyB1g,2017-09-03 18:13:23.454999808,2017-09-03 18:19:49.532000000
13438,nS3NYDYm,2017-09-03 17:57:17.364000000,2017-09-03 18:12:00.974999808
13439,vAXBL48T,2017-09-03 17:41:11.121999872,2017-09-03 17:56:33.573999872
13440,7vHuUUOx,2017-09-03 17:31:10.878000128,2017-09-03 17:39:55.714999808
13441,Aj0AOyg9,2017-09-03 06:26:38.823000064,2017-09-03 06:41:52.595000064
13442,zLG5gTJ9,2017-09-03 06:19:45.198999808,2017-09-03 06:26:32.066999808
13443,CPPHnH6t,2017-09-03 06:18:33.615000064,2017-09-03 06:18:42.915000064
13444,tRqug9ju,2017-09-03 06:12:57.252999936,2017-09-03 06:18:30.731000064
13445,LBl8hJP8,2017-09-03 05:57:09.468000000,2017-09-03 06:12:32.201999872
13446,3SHcJAvI,2017-09-03 05:43:46.066999808,2017-09-03 05:56:59.270999808
13447,jlxDAOJz,2017-08-31 18:49:17.903000064,2017-08-31 18:58:39.226000128
13448,Xb7CydfV,2017-09-03 20:50:38.372999936,2017-09-03 21:00:16.555000064
13449,dmDRp2sC,2017-09-03 20:41:22.145999872,2017-09-03 20:49:57.024000000
13450,cmfM3vr9,2017-09-03 20:30:22.503000064,2017-09-03 20:40:39.176999936
13451,Hj23Y0k5,2017-09-03 20:15:53.540000000,2017-09-03 20:30:07.509999872
13452,FoGBNiqO,2017-09-03 20:04:56.788000000,2017-09-03 20:15:20.315000064
13453,fPQvNK6L,2017-09-03 19:57:12.453999872,2017-09-03 20:04:27.841000192
13454,TPRYE54j,2017-09-03 19:40:11.508000000,2017-09-03 19:49:52.265000192
13455,cLZLdARn,2017-09-03 19:31:25.875000064,2017-09-03 19:39:45.937999872
13456,bbgVRZrl,2017-09-03 19:22:00.977999872,2017-09-03 19:30:37.180000000
13457,299htGOa,2017-09-03 19:09:50.770999808,2017-09-03 19:21:18.355000064
13458,bM6kL3YE,2017-09-03 19:00:59.279000064,2017-09-03 19:09:16.612000000
13459,cqvcjaDD,2017-09-02 21:03:59.488000000,2017-09-02 21:18:24.776999936
13460,ySnYe7O0,2017-09-02 20:49:20.851000064,2017-09-02 21:02:39.265000192
13461,IRsVxsLY,2017-09-02 20:38:29.192000000,2017-09-02 20:49:14.320000000
13462,KmqpVjte,2017-09-02 20:30:02.392999936,2017-09-02 20:38:18.249999872
13463,MGkqyA4X,2017-09-02 20:23:17.080000000,2017-09-02 20:29:26.648000000
13464,2Nk1rUCU,2017-09-02 20:07:33.249999872,2017-09-02 20:23:04.052000000
13465,kzxfItmB,2017-09-02 19:52:11.536000000,2017-09-02 20:06:37.232999936
13466,vtCUw4Z9,2017-09-02 19:44:47.079000064,2017-09-02 19:51:54.931000064
13467,dOQaxzEn,2017-09-02 19:42:53.456999936,2017-09-02 19:44:42.144999936
13468,RjODDIbs,2017-09-02 19:32:47.267000064,2017-09-02 19:42:21.990000128
13469,IDbDPz4E,2017-09-02 19:26:32.744999936,2017-09-02 19:31:40.910000128
13470,Vt6ziGBL,2017-09-02 19:17:21.844000000,2017-09-02 19:26:08.027000064
13471,pvahQeRF,2017-09-02 19:16:24.953999872,2017-09-02 19:16:50.821000192
13472,AKuWPODR,2017-09-02 19:01:05.619000064,2017-09-02 19:15:42.627000064
13473,MBtZLMaS,2017-08-31 21:45:25.703000064,2017-08-31 21:47:55.957999872
13474,fsVliFww,2017-08-31 21:35:01.616000000,2017-08-31 21:45:01.188000000
13475,DmFupUp9,2017-08-31 21:25:28.672000000,2017-08-31 21:34:43.656000000
13476,MJDEd1R1,2017-08-31 21:15:51.983000064,2017-08-31 21:24:43.576999936
13477,4bhYjzWn,2017-08-31 21:03:50.709000192,2017-08-31 21:14:48.828000000
13478,07qaUepw,2017-08-31 20:57:14.130000128,2017-08-31 21:03:06.400999936
13479,peDF4tDs,2017-08-31 20:46:58.734999808,2017-08-31 20:56:24.072999936
13480,o6ht4hXV,2017-08-04 20:23:06.118000128,2017-08-04 20:30:26.522000128
13481,NJdTfVvJ,2017-08-04 20:14:43.898999808,2017-08-04 20:21:28.081000192
13482,BdIG0zc1,2017-08-04 19:47:57.056999936,2017-08-04 19:55:37.632999936
13483,qqEadxXy,2017-08-04 19:33:25.717999872,2017-08-04 19:46:44.227000064
13484,ZkZeQoAM,2017-08-04 19:27:23.012000000,2017-08-04 19:33:14.591000064
13485,pkqR50Uk,2017-07-24 08:58:20.441999872,2017-07-24 09:05:51.970000128
13486,vi8nJDK1,2017-07-24 08:52:11.117000192,2017-07-24 08:57:51.563000064
13487,KDoQzjRg,2017-07-24 08:43:12.786000128,2017-07-24 08:51:12.930000128
13488,jQ7Y6vg8,2017-07-24 08:29:51.372999936,2017-07-24 08:42:53.674000128
13489,OXRZD7pf,2017-07-24 08:16:58.152000000,2017-07-24 08:29:22.180000000
13490,cBzZnjU9,2017-07-24 08:04:17.710000128,2017-07-24 08:09:27.604999936
13491,7gnI7aI2,2017-06-11 10:02:24.598000128,2017-06-11 10:10:48.708000000
13492,l1rVtR4D,2017-06-07 14:07:26.653000192,2017-06-07 14:26:44.707000064
13493,AZmmXTxY,2017-06-07 13:54:26.552999936,2017-06-07 14:06:21.287000064
13494,sQKrEtaA,2017-06-07 13:37:33.895000064,2017-06-07 13:53:29.471000064
13495,Yn6ARbwf,2017-05-28 08:58:42.831000064,2017-05-28 09:03:57.400000000
13496,mEa2JmPk,2017-05-28 08:53:43.799000064,2017-05-28 08:56:46.013999872
13497,7JVNbo7C,2017-05-28 08:38:23.585999872,2017-05-28 08:53:17.676999936
13498,27EQVgSY,2017-05-28 08:23:55.864000000,2017-05-28 08:37:18.786000128
13499,h2hDoQfF,2017-05-28 08:16:11.368000000,2017-05-28 08:23:12.452000000
13500,JAaDQSva,2017-05-28 08:00:20.832000000,2017-05-28 08:10:29.152000000
13501,cWybHfam,2017-05-28 07:48:05.130000128,2017-05-28 07:59:39.192000000
13502,UjQ2k2v3,2017-05-28 07:39:15.528000000,2017-05-28 07:47:04.408000000
13503,yLrQAXdi,2017-05-28 07:26:58.742000128,2017-05-28 07:37:58.799000064
13504,k4lBZKag,2017-09-03 23:31:07.440000000,2017-09-03 23:51:33.730000128
13505,ghbem9j1,2017-09-03 23:21:23.952000000,2017-09-03 23:30:00.737999872
13506,rBGbsSbf,2017-09-03 23:11:59.468000000,2017-09-03 23:20:37.348999936
13507,OHbD1Bj8,2017-09-03 23:00:02.509999872,2017-09-03 23:11:02.539000064
13508,fBGwI6l5,2017-09-02 17:45:22.246000128,2017-09-02 17:54:34.596000000
13509,C3zTtWnq,2017-09-02 17:34:36.878000128,2017-09-02 17:44:15.142999808
13510,FDEc0kXK,2017-09-02 17:28:57.787000064,2017-09-02 17:34:21.580000000
13511,QipcGD0p,2017-09-02 17:22:47.801000192,2017-09-02 17:26:36.900999936
13512,QDMNAhc3,2017-09-01 16:30:49.007000064,2017-09-01 16:39:08.700999936
13513,IthMAfmc,2017-09-01 14:47:14.818000128,2017-09-01 14:59:50.508999936
13514,itFGkaNw,2017-08-27 16:00:15.244000000,2017-08-27 16:11:35.790999808
13515,sKcUaJD0,2017-08-27 10:30:23.504000000,2017-08-27 10:44:43.756000000
13516,5JCjCEmZ,2017-09-02 14:31:48.583000064,2017-09-02 16:18:13.515000064
13517,OM9Udl70,2017-09-02 09:13:04.417999872,2017-09-02 09:18:38.305999872
13518,UV5MVDWH,2017-09-02 08:59:08.280000000,2017-09-02 09:09:06.319000064
13519,FHKfsIGB,2017-08-30 11:08:14.556000000,2017-08-30 11:26:51.990000128
13520,Z1IZmFiU,2017-08-30 10:57:41.936999936,2017-08-30 11:02:50.184000000
13521,HkmYIc0Z,2017-08-30 10:49:39.207000064,2017-08-30 10:55:17.628000000
13522,M7DQMNCz,2017-08-29 08:36:25.200999936,2017-08-29 08:51:45.352000000
13523,FEhE29BU,2017-08-29 08:30:25.674000128,2017-08-29 08:36:23.359000064
13524,XtVCKkHH,2017-08-29 08:21:12.196999936,2017-08-29 08:30:07.956999936
13525,pQrvzzRj,2017-08-29 08:14:10.879000064,2017-08-29 08:21:08.678999808
13526,JkQVS2VE,2017-08-28 07:34:21.924999936,2017-08-28 07:53:25.015000064
13527,ojySq4Tz,2017-08-28 06:52:14.632999936,2017-08-28 07:11:13.571000064
13528,qgMuPIRq,2017-08-28 06:44:12.757999872,2017-08-28 06:52:04.035000064
13529,2RMxcV8H,2017-08-27 19:28:16.819000064,2017-08-27 19:38:46.421999872
13530,oKPiJpFX,2017-08-27 19:25:43.024000000,2017-08-27 19:26:56.020999936
13531,KWnYNIBn,2017-08-27 09:15:25.846999808,2017-08-27 09:25:53.980999936
13532,BRwV7Pcy,2017-08-27 09:03:27.016999936,2017-08-27 09:14:35.842000128
13533,n3sEbztj,2017-08-27 08:56:00.560000000,2017-08-27 09:03:02.296000000
13534,Hrm8s5OA,2017-08-19 13:30:29.787000064,2017-08-19 13:44:47.903000064
13535,77bk4wYU,2017-08-19 13:20:51.657000192,2017-08-19 13:29:36.960999936
13536,tzXSJ7TK,2017-08-19 13:08:40.836999936,2017-08-19 13:20:30.265000192
13537,NLlN7hL8,2017-08-19 12:57:09.324999936,2017-08-19 13:06:49.779000064
13538,e3jWlzkY,2017-08-19 12:50:09.444000000,2017-08-19 12:56:16.747000064
13539,ZESjrExY,2017-08-19 12:41:57.862999808,2017-08-19 12:49:25.027000064
13540,34ZQNE7T,2017-08-19 12:22:09.694000128,2017-08-19 12:41:08.227000064
13541,CNJt3rqI,2017-08-19 12:10:59.943000064,2017-08-19 12:12:41.428000000
13542,sAHrUecx,2017-08-19 12:00:00.500999936,2017-08-19 12:10:16.005000192
13543,cUZpWvvE,2017-07-18 09:38:44.972000000,2017-07-18 09:53:14.948000000
13544,kR6L0fOR,2017-07-18 09:26:35.904000000,2017-07-18 09:37:46.272999936
13545,XB6Gjsxi,2017-07-18 09:22:51.029999872,2017-07-18 09:25:32.624999936
13546,NnYLEX21,2017-07-18 09:18:01.121999872,2017-07-18 09:22:34.789999872
13547,akdR6XtB,2017-07-18 09:00:43.300000000,2017-07-18 09:17:43.424000000
13548,O4NDztzf,2017-07-18 08:58:28.069999872,2017-07-18 09:00:21.326999808
13549,GCPmb59X,2017-07-18 08:44:26.805000192,2017-07-18 08:57:43.375000064
13550,XZrxSfCn,2017-07-18 08:36:03.684999936,2017-07-18 08:43:47.013999872
13551,fw36Fn0C,2017-07-18 08:21:16.006000128,2017-07-18 08:35:34.138000128
13552,1gQGWyA2,2017-07-18 08:19:31.542000128,2017-07-18 08:21:04.894000128
13553,LPoD9IXl,2017-07-18 08:17:37.972000000,2017-07-18 08:18:42.656000000
13554,cSQkDTq7,2017-07-18 08:07:09.993999872,2017-07-18 08:16:37.318000128
13555,ZVzhtO1f,2017-09-03 16:31:57.703000064,2017-09-03 16:48:42.091000064
13556,9fGQBuvX,2017-09-03 12:26:03.068000000,2017-09-03 12:55:48.575000064
13557,01dkNQ2O,2017-09-03 12:26:03.045000192,2017-09-03 12:26:06.476999936
13558,oOSERiCN,2017-09-03 12:26:03.045000192,2017-09-03 13:19:05.332000000
13559,y8Atlz9h,2017-09-03 12:26:03.045000192,2017-09-03 12:56:13.030999808
13560,LAFV9u5Q,2017-09-03 12:26:03.045000192,2017-09-03 12:26:14.046000128
13561,98AgSN3f,2017-09-03 12:26:03.045000192,2017-09-03 12:38:30.872999936
13562,3HsANfT8,2017-09-03 12:08:37.414000128,2017-09-03 12:15:21.000000000
13563,7OP3fCny,2017-09-03 07:11:50.223000064,2017-09-03 07:33:17.676000000
13564,8CBxrbWG,2017-09-03 22:28:28.816000000,2017-09-03 23:22:14.510999808
13565,861iEeoh,2017-09-03 13:56:25.355000064,2017-09-03 14:27:38.624000000
13566,Z3w2mzm6,2017-09-03 11:02:55.104999936,2017-09-03 11:23:47.032999936
13567,wRcp1MGU,2017-09-03 08:24:29.263000064,2017-09-03 09:17:14.948000000
13568,UQq3ivle,2017-09-02 17:18:42.665999872,2017-09-02 17:40:24.979000064
13569,Na2XGneS,2017-09-02 00:25:30.264000000,2017-09-02 01:17:33.443000064
13570,PpoO1Tz8,2017-09-01 19:19:51.321000192,2017-09-01 19:52:56.171000064
13571,COa0KL60,2017-09-01 17:20:49.655000064,2017-09-01 17:40:55.078000128
13572,iuZmOiYC,2017-09-01 11:35:17.474999808,2017-09-01 12:17:35.362999808
13573,G6NlAmv6,2017-09-01 02:14:21.064999936,2017-09-01 02:53:40.325999872
13574,wAawjbSb,2017-08-31 19:09:44.726000128,2017-08-31 20:10:32.267000064
13575,ntXyOrCp,2017-08-31 10:10:14.355000064,2017-08-31 11:07:46.930000128
13576,XIfG6898,2017-08-30 08:45:23.815000064,2017-08-30 09:14:10.708000000
13577,uCoyHCOE,2017-08-29 22:53:14.796000000,2017-08-29 23:56:11.932000000
13578,zURcNpug,2017-08-29 18:30:00.183000064,2017-08-29 18:59:01.142999808
13579,OCyFRjMO,2017-08-29 13:54:57.805999872,2017-08-29 14:30:35.632000000
13580,CVnq41kq,2017-08-29 12:07:07.444999936,2017-08-29 12:32:57.447000064
13581,JrE3y1Ao,2017-08-31 13:42:29.480000000,2017-08-31 13:46:46.530999808
13582,k1tU3Z2d,2017-08-31 13:23:02.352999936,2017-08-31 13:24:13.775000064
13583,1IocIO14,2017-08-31 13:14:18.972999936,2017-08-31 13:22:03.749000192
13584,EOsvLt8q,2017-08-31 13:05:50.596000000,2017-08-31 13:13:19.460999936
13585,IXYHqecN,2017-08-31 08:16:43.728000000,2017-08-31 08:21:48.464999936
13586,XTjMWwoA,2017-08-22 05:41:35.095000064,2017-08-22 05:45:11.668999936
13587,VWRFBB4x,2017-08-30 08:53:36.345999872,2017-08-30 09:18:59.926000128
13588,N75HHdwO,2017-08-29 11:33:51.400000000,2017-08-29 11:47:28.211000064
13589,SLmKNedU,2017-08-29 10:57:25.552000000,2017-08-29 11:25:37.273999872
13590,QRCwG78Z,2017-08-09 12:59:47.184999936,2017-08-09 13:15:21.563000064
13591,dZqORfA5,2017-08-09 12:51:13.594000128,2017-08-09 12:59:15.023000064
13592,1UFFDUz2,2017-08-09 12:39:26.072999936,2017-08-09 12:50:52.927000064
13593,oehCCZD9,2017-08-09 11:45:30.582000128,2017-08-09 11:51:20.652000000
13594,2DSBz6zb,2017-08-09 11:33:44.375000064,2017-08-09 11:45:19.793999872
13595,vlyPnIfJ,2017-08-08 13:00:07.150000128,2017-08-08 13:14:00.772000000
13596,6CHwEtki,2017-08-08 12:51:46.438999808,2017-08-08 12:59:38.145999872
13597,TaJPxLiw,2017-08-10 13:20:42.987000064,2017-08-10 13:28:58.060000000
13598,r2khP5Vs,2017-08-10 13:09:04.585999872,2017-08-10 13:20:33.930000128
13599,IVrAnmJv,2017-06-30 21:35:00.484000000,2017-06-30 21:53:24.392999936
13600,vZvrBGAQ,2017-06-29 22:23:23.078000128,2017-06-29 22:28:31.250999808
13601,9ptYOW8L,2017-06-29 22:17:46.571000064,2017-06-29 22:22:59.243000064
13602,awZ3R17W,2017-04-23 08:15:23.578000128,2017-04-23 08:26:28.612000000
13603,RS68WCJP,2017-01-20 20:37:52.153000192,2017-01-20 20:50:03.763000064
13604,jwaipTby,2017-01-19 23:14:49.463000064,2017-01-19 23:41:55.826999808
13605,u1g5LTHq,2017-01-13 20:14:30.907000064,2017-01-13 20:30:43.943000064
13606,TciMcYZX,2017-01-06 19:29:44.312000000,2017-01-06 19:48:06.676000000
13607,pi46u5H1,2016-12-20 20:34:33.959000064,2016-12-20 20:41:10.210000128
13608,13Bhzfum,2016-12-18 18:02:38.042000128,2016-12-18 18:20:05.188999936
13609,hUEg89zo,2016-12-11 22:15:57.315000064,2016-12-11 22:28:41.708000000
13610,vFtmDOwT,2016-12-09 20:13:30.456000000,2016-12-09 20:29:06.844999936
13611,3RyTRCMI,2016-12-09 19:42:16.394000128,2016-12-09 19:51:38.053999872
13612,2n4fQAJi,2016-12-01 18:07:53.152000000,2016-12-01 18:35:14.716999936
13613,UKhQpE0i,2017-09-01 16:47:43.016000000,2017-09-01 17:07:02.835000064
13614,X4ttGOxt,2017-09-01 09:42:19.474999808,2017-09-01 09:56:53.316000000
13615,SKYTlwbX,2017-08-31 09:45:26.533999872,2017-08-31 09:54:00.614000128
13616,8xwIyhdI,2017-08-30 11:21:21.964999936,2017-08-30 11:27:05.016000000
